Tiempo,Valor,Diferencia,Archivo
250,1896,1,ocr_input_250s.png
251,1897,1,ocr_input_251s.png
252,1898,0,ocr_input_252s.png
253,1898,0,ocr_input_253s.png
254,1898,0,ocr_input_254s.png
255,1898,0,ocr_input_255s.png
256,1898,0,ocr_input_256s.png
257,1898,0,ocr_input_257s.png
258,1898,0,ocr_input_258s.png
259,1898,0,ocr_input_259s.png
260,1898,0,ocr_input_260s.png
261,1898,3,ocr_input_261s.png
262,1901,0,ocr_input_262s.png
263,1901,0,ocr_input_263s.png
264,1901,0,ocr_input_264s.png
265,1901,0,ocr_input_265s.png
266,1901,1,ocr_input_266s.png
267,1902,1,ocr_input_267s.png
268,1903,2,ocr_input_268s.png
269,1905,1,ocr_input_269s.png
270,1906,1,ocr_input_270s.png
271,1907,0,ocr_input_271s.png
272,1907,0,ocr_input_272s.png
273,1907,1,ocr_input_273s.png
274,1908,2,ocr_input_274s.png
275,1910,1,ocr_input_275s.png
276,1911,0,ocr_input_276s.png
277,1911,2,ocr_input_277s.png
278,1913,0,ocr_input_278s.png
279,1913,1,ocr_input_279s.png
280,1914,1,ocr_input_280s.png
281,1915,0,ocr_input_281s.png
282,1915,2,ocr_input_282s.png
283,1917,0,ocr_input_283s.png
284,1917,0,ocr_input_284s.png
285,1917,0,ocr_input_285s.png
286,1917,0,ocr_input_286s.png
287,1917,0,ocr_input_287s.png
288,1917,0,ocr_input_288s.png
289,1917,0,ocr_input_289s.png
290,1917,1,ocr_input_290s.png
291,1918,1,ocr_input_291s.png
292,1919,0,ocr_input_292s.png
293,1919,69,ocr_input_293s.png
294,1988,-68,ocr_input_294s.png
295,1920,0,ocr_input_295s.png
296,1920,0,ocr_input_296s.png
297,1920,1,ocr_input_297s.png
298,1921,0,ocr_input_298s.png
299,1921,0,ocr_input_299s.png
300,1921,0,ocr_input_300s.png
301,1921,0,ocr_input_301s.png
302,1921,1,ocr_input_302s.png
303,1922,0,ocr_input_303s.png
304,1922,1,ocr_input_304s.png
305,1923,1,ocr_input_305s.png
306,1924,0,ocr_input_306s.png
307,1924,1,ocr_input_307s.png
308,1925,0,ocr_input_308s.png
309,1925,0,ocr_input_309s.png
310,1925,0,ocr_input_310s.png
311,1925,1,ocr_input_311s.png
312,1926,2,ocr_input_312s.png
313,1928,0,ocr_input_313s.png
314,1928,0,ocr_input_314s.png
315,1928,1,ocr_input_315s.png
316,1929,0,ocr_input_316s.png
317,1929,0,ocr_input_317s.png
318,1929,0,ocr_input_318s.png
319,1929,0,ocr_input_319s.png
320,1929,1,ocr_input_320s.png
321,1930,1,ocr_input_321s.png
322,1931,1,ocr_input_322s.png
323,1932,0,ocr_input_323s.png
324,1932,0,ocr_input_324s.png
325,1932,1,ocr_input_325s.png
326,1933,1,ocr_input_326s.png
327,1934,1,ocr_input_327s.png
328,1935,0,ocr_input_328s.png
329,1935,2,ocr_input_329s.png
330,1937,2,ocr_input_330s.png
331,1939,1,ocr_input_331s.png
332,1940,1,ocr_input_332s.png
333,1941,2,ocr_input_333s.png
334,1943,1,ocr_input_334s.png
335,1944,1,ocr_input_335s.png
336,1945,1,ocr_input_336s.png
337,1946,1,ocr_input_337s.png
338,1947,1,ocr_input_338s.png
339,1948,1,ocr_input_339s.png
340,1949,0,ocr_input_340s.png
341,1949,0,ocr_input_341s.png
342,1949,49,ocr_input_342s.png
343,1998,-48,ocr_input_343s.png
344,1950,0,ocr_input_344s.png
345,1950,1,ocr_input_345s.png
346,1951,2,ocr_input_346s.png
347,1953,1,ocr_input_347s.png
348,1954,2,ocr_input_348s.png
349,1956,0,ocr_input_349s.png
350,1956,1,ocr_input_350s.png
351,1957,0,ocr_input_351s.png
352,1957,0,ocr_input_352s.png
353,1957,0,ocr_input_353s.png
354,1957,0,ocr_input_354s.png
355,1957,0,ocr_input_355s.png
356,1957,0,ocr_input_356s.png
357,1957,1,ocr_input_357s.png
358,1958,2,ocr_input_358s.png
359,1960,0,ocr_input_359s.png
360,1960,0,ocr_input_360s.png
361,1960,0,ocr_input_361s.png
362,1960,1,ocr_input_362s.png
363,1961,0,ocr_input_363s.png
364,1961,1,ocr_input_364s.png
365,1962,2,ocr_input_365s.png
366,1964,0,ocr_input_366s.png
367,1964,1,ocr_input_367s.png
368,1965,1,ocr_input_368s.png
369,1966,0,ocr_input_369s.png
370,1966,1,ocr_input_370s.png
371,1967,0,ocr_input_371s.png
372,1967,0,ocr_input_372s.png
373,1967,0,ocr_input_373s.png
374,1967,-37,ocr_input_374s.png
375,1930,40,ocr_input_375s.png
376,1970,0,ocr_input_376s.png
377,1970,1,ocr_input_377s.png
378,1971,0,ocr_input_378s.png
379,1971,1,ocr_input_379s.png
380,1972,0,ocr_input_380s.png
381,1972,0,ocr_input_381s.png
382,1972,1,ocr_input_382s.png
383,1973,0,ocr_input_383s.png
384,1973,2,ocr_input_384s.png
385,1975,2,ocr_input_385s.png
386,1977,0,ocr_input_386s.png
387,1977,0,ocr_input_387s.png
388,1977,0,ocr_input_388s.png
389,1977,0,ocr_input_389s.png
390,1977,0,ocr_input_390s.png
391,1977,0,ocr_input_391s.png
392,1977,1,ocr_input_392s.png
393,1978,0,ocr_input_393s.png
394,1978,1,ocr_input_394s.png
395,1979,0,ocr_input_395s.png
396,1979,0,ocr_input_396s.png
397,1979,1,ocr_input_397s.png
398,1980,1,ocr_input_398s.png
399,1981,0,ocr_input_399s.png
400,1981,0,ocr_input_400s.png
401,1981,0,ocr_input_401s.png
402,1981,1,ocr_input_402s.png
403,1982,2,ocr_input_403s.png
404,1984,0,ocr_input_404s.png
405,1984,0,ocr_input_405s.png
406,1984,0,ocr_input_406s.png
407,1984,1,ocr_input_407s.png
408,1985,0,ocr_input_408s.png
409,1985,1,ocr_input_409s.png
410,1986,0,ocr_input_410s.png
411,1986,0,ocr_input_411s.png
412,1986,0,ocr_input_412s.png
413,1986,2,ocr_input_413s.png
414,1988,-1,ocr_input_414s.png
415,1987,0,ocr_input_415s.png
416,1987,0,ocr_input_416s.png
417,1987,0,ocr_input_417s.png
418,1987,1,ocr_input_418s.png
419,1988,0,ocr_input_419s.png
420,1988,1,ocr_input_420s.png
421,1989,0,ocr_input_421s.png
422,1989,0,ocr_input_422s.png
423,1989,0,ocr_input_423s.png
424,1989,0,ocr_input_424s.png
425,1989,1,ocr_input_425s.png
426,1990,0,ocr_input_426s.png
427,1990,1,ocr_input_427s.png
428,1991,0,ocr_input_428s.png
429,1991,0,ocr_input_429s.png
430,1991,1,ocr_input_430s.png
431,1992,0,ocr_input_431s.png
432,1992,0,ocr_input_432s.png
433,1992,0,ocr_input_433s.png
434,1992,1,ocr_input_434s.png
435,1993,6,ocr_input_435s.png
436,1999,-5,ocr_input_436s.png
437,1994,0,ocr_input_437s.png
438,1994,0,ocr_input_438s.png
439,1994,2,ocr_input_439s.png
440,1996,1,ocr_input_440s.png
441,1997,0,ocr_input_441s.png
442,1997,1,ocr_input_442s.png
443,1998,0,ocr_input_443s.png
444,1998,0,ocr_input_444s.png
445,1998,0,ocr_input_445s.png
446,1998,5,ocr_input_446s.png
447,2003,0,ocr_input_447s.png
448,2003,0,ocr_input_448s.png
449,2003,0,ocr_input_449s.png
450,2003,1,ocr_input_450s.png
451,2004,0,ocr_input_451s.png
452,2004,2,ocr_input_452s.png
453,2006,0,ocr_input_453s.png
454,2006,0,ocr_input_454s.png
455,2006,0,ocr_input_455s.png
456,2006,0,ocr_input_456s.png
457,2006,0,ocr_input_457s.png
458,2006,0,ocr_input_458s.png
459,2006,0,ocr_input_459s.png
460,2006,0,ocr_input_460s.png
461,2006,2,ocr_input_461s.png
462,2008,1,ocr_input_462s.png
463,2009,0,ocr_input_463s.png
464,2009,1,ocr_input_464s.png
465,2010,1,ocr_input_465s.png
466,2011,0,ocr_input_466s.png
467,2011,0,ocr_input_467s.png
468,2011,2,ocr_input_468s.png
469,2013,1,ocr_input_469s.png
470,2014,1,ocr_input_470s.png
471,2015,0,ocr_input_471s.png
472,2015,1,ocr_input_472s.png
473,2016,65,ocr_input_473s.png
474,2081,-60,ocr_input_474s.png
475,2021,1,ocr_input_475s.png
476,2022,1,ocr_input_476s.png
477,2023,1,ocr_input_477s.png
478,2024,1,ocr_input_478s.png
479,2025,0,ocr_input_479s.png
480,2025,0,ocr_input_480s.png
481,2025,3,ocr_input_481s.png
482,2028,-1,ocr_input_482s.png
483,2027,1,ocr_input_483s.png
484,2028,0,ocr_input_484s.png
485,2028,0,ocr_input_485s.png
486,2028,0,ocr_input_486s.png
487,2028,0,ocr_input_487s.png
488,2028,0,ocr_input_488s.png
489,2028,0,ocr_input_489s.png
490,2028,1,ocr_input_490s.png
491,2029,0,ocr_input_491s.png
492,2029,0,ocr_input_492s.png
493,2029,0,ocr_input_493s.png
494,2029,0,ocr_input_494s.png
495,2029,0,ocr_input_495s.png
496,2029,1,ocr_input_496s.png
497,2030,0,ocr_input_497s.png
498,2030,2,ocr_input_498s.png
499,2032,1,ocr_input_499s.png
500,2033,2,ocr_input_500s.png
501,2035,1,ocr_input_501s.png
502,2036,0,ocr_input_502s.png
503,2036,0,ocr_input_503s.png
504,2036,0,ocr_input_504s.png
505,2036,3,ocr_input_505s.png
506,2039,0,ocr_input_506s.png
507,2039,1,ocr_input_507s.png
508,2040,0,ocr_input_508s.png
509,2040,3,ocr_input_509s.png
510,2043,0,ocr_input_510s.png
511,2043,1,ocr_input_511s.png
512,2044,1,ocr_input_512s.png
513,2045,0,ocr_input_513s.png
514,2045,0,ocr_input_514s.png
515,2045,0,ocr_input_515s.png
516,2045,1,ocr_input_516s.png
517,2046,0,ocr_input_517s.png
518,2046,1,ocr_input_518s.png
519,2047,0,ocr_input_519s.png
520,2047,0,ocr_input_520s.png
521,2047,2,ocr_input_521s.png
522,2049,49,ocr_input_522s.png
523,2098,-48,ocr_input_523s.png
524,2050,0,ocr_input_524s.png
525,2050,0,ocr_input_525s.png
526,2050,0,ocr_input_526s.png
527,2050,1,ocr_input_527s.png
528,2051,1,ocr_input_528s.png
529,2052,1,ocr_input_529s.png
530,2053,6,ocr_input_530s.png
531,2059,-5,ocr_input_531s.png
532,2054,0,ocr_input_532s.png
533,2054,1,ocr_input_533s.png
534,2055,0,ocr_input_534s.png
535,2055,0,ocr_input_535s.png
536,2055,1,ocr_input_536s.png
537,2056,1,ocr_input_537s.png
538,2057,0,ocr_input_538s.png
539,2057,1,ocr_input_539s.png
540,2058,1,ocr_input_540s.png
541,2059,0,ocr_input_541s.png
542,2059,1,ocr_input_542s.png
543,2060,0,ocr_input_543s.png
544,2060,0,ocr_input_544s.png
545,2060,0,ocr_input_545s.png
546,2060,0,ocr_input_546s.png
547,2060,0,ocr_input_547s.png
548,2060,0,ocr_input_548s.png
549,2060,0,ocr_input_549s.png
550,2060,1,ocr_input_550s.png
551,2061,0,ocr_input_551s.png
552,2061,0,ocr_input_552s.png
553,2061,0,ocr_input_553s.png
554,2061,2,ocr_input_554s.png
555,2063,0,ocr_input_555s.png
556,2063,6,ocr_input_556s.png
557,2069,-5,ocr_input_557s.png
558,2064,1,ocr_input_558s.png
559,2065,1,ocr_input_559s.png
560,2066,0,ocr_input_560s.png
561,2066,0,ocr_input_561s.png
562,2066,0,ocr_input_562s.png
563,2066,0,ocr_input_563s.png
564,2066,2,ocr_input_564s.png
565,2068,0,ocr_input_565s.png
566,2068,1,ocr_input_566s.png
567,2069,1,ocr_input_567s.png
568,2070,1,ocr_input_568s.png
569,2071,0,ocr_input_569s.png
570,2071,0,ocr_input_570s.png
571,2071,0,ocr_input_571s.png
572,2071,0,ocr_input_572s.png
573,2071,0,ocr_input_573s.png
574,2071,0,ocr_input_574s.png
575,2071,0,ocr_input_575s.png
576,2071,0,ocr_input_576s.png
577,2071,2,ocr_input_577s.png
578,2073,0,ocr_input_578s.png
579,2073,0,ocr_input_579s.png
580,2073,0,ocr_input_580s.png
581,2073,0,ocr_input_581s.png
582,2073,0,ocr_input_582s.png
583,2073,0,ocr_input_583s.png
584,2073,2,ocr_input_584s.png
585,2075,0,ocr_input_585s.png
586,2075,4,ocr_input_586s.png
587,2079,0,ocr_input_587s.png
588,2079,1,ocr_input_588s.png
589,2080,1,ocr_input_589s.png
590,2081,1,ocr_input_590s.png
591,2082,1,ocr_input_591s.png
592,2083,0,ocr_input_592s.png
593,2083,2,ocr_input_593s.png
594,2085,0,ocr_input_594s.png
595,2085,2,ocr_input_595s.png
596,2087,0,ocr_input_596s.png
597,2087,0,ocr_input_597s.png
598,2087,0,ocr_input_598s.png
599,2087,0,ocr_input_599s.png
600,2087,1,ocr_input_600s.png
601,2088,1,ocr_input_601s.png
602,2089,0,ocr_input_602s.png
603,2089,0,ocr_input_603s.png
604,2089,0,ocr_input_604s.png
605,2089,0,ocr_input_605s.png
606,2089,9,ocr_input_606s.png
607,2098,-7,ocr_input_607s.png
608,2091,1,ocr_input_608s.png
609,2092,0,ocr_input_609s.png
610,2092,0,ocr_input_610s.png
611,2092,0,ocr_input_611s.png
612,2092,0,ocr_input_612s.png
613,2092,1,ocr_input_613s.png
614,2093,6,ocr_input_614s.png
615,2099,-5,ocr_input_615s.png
616,2094,0,ocr_input_616s.png
617,2094,0,ocr_input_617s.png
618,2094,5,ocr_input_618s.png
619,2099,-2,ocr_input_619s.png
620,2097,0,ocr_input_620s.png
621,2097,2,ocr_input_621s.png
622,2099,0,ocr_input_622s.png
623,2099,0,ocr_input_623s.png
624,2099,-1,ocr_input_624s.png
625,2098,2,ocr_input_625s.png
626,2100,0,ocr_input_626s.png
627,2100,0,ocr_input_627s.png
628,2100,0,ocr_input_628s.png
629,2100,1,ocr_input_629s.png
630,2101,0,ocr_input_630s.png
631,2101,1,ocr_input_631s.png
632,2102,7,ocr_input_632s.png
633,2109,-5,ocr_input_633s.png
634,2104,0,ocr_input_634s.png
635,2104,5,ocr_input_635s.png
636,2109,-3,ocr_input_636s.png
637,2106,1,ocr_input_637s.png
638,2107,0,ocr_input_638s.png
639,2107,0,ocr_input_639s.png
640,2107,1,ocr_input_640s.png
641,2108,9,ocr_input_641s.png
642,2117,-6,ocr_input_642s.png
643,2111,0,ocr_input_643s.png
644,2111,0,ocr_input_644s.png
645,2111,0,ocr_input_645s.png
646,2111,0,ocr_input_646s.png
647,2111,0,ocr_input_647s.png
648,2111,0,ocr_input_648s.png
649,2111,0,ocr_input_649s.png
650,2111,1,ocr_input_650s.png
651,2112,1,ocr_input_651s.png
652,2113,0,ocr_input_652s.png
653,2113,0,ocr_input_653s.png
654,2113,0,ocr_input_654s.png
655,2113,6,ocr_input_655s.png
656,2119,-4,ocr_input_656s.png
657,2115,0,ocr_input_657s.png
658,2115,4,ocr_input_658s.png
659,2119,0,ocr_input_659s.png
660,2119,1,ocr_input_660s.png
661,2120,0,ocr_input_661s.png
662,2120,1,ocr_input_662s.png
663,2121,3,ocr_input_663s.png
664,2124,0,ocr_input_664s.png
665,2124,1,ocr_input_665s.png
666,2125,1,ocr_input_666s.png
667,2126,1,ocr_input_667s.png
668,2127,1,ocr_input_668s.png
669,2128,0,ocr_input_669s.png
670,2128,0,ocr_input_670s.png
671,2128,2,ocr_input_671s.png
672,2130,0,ocr_input_672s.png
673,2130,0,ocr_input_673s.png
674,2130,1,ocr_input_674s.png
675,2131,0,ocr_input_675s.png
676,2131,0,ocr_input_676s.png
677,2131,1,ocr_input_677s.png
678,2132,0,ocr_input_678s.png
679,2132,0,ocr_input_679s.png
680,2132,0,ocr_input_680s.png
681,2132,1,ocr_input_681s.png
682,2133,0,ocr_input_682s.png
683,2133,0,ocr_input_683s.png
684,2133,1,ocr_input_684s.png
685,2134,5,ocr_input_685s.png
686,2139,-3,ocr_input_686s.png
687,2136,1,ocr_input_687s.png
688,2137,1,ocr_input_688s.png
689,2138,1,ocr_input_689s.png
690,2139,1,ocr_input_690s.png
691,2140,0,ocr_input_691s.png
692,2140,0,ocr_input_692s.png
693,2140,0,ocr_input_693s.png
694,2140,1,ocr_input_694s.png
695,2141,1,ocr_input_695s.png
696,2142,7,ocr_input_696s.png
697,2149,-4,ocr_input_697s.png
698,2145,-2,ocr_input_698s.png
699,2143,5,ocr_input_699s.png
700,2148,1,ocr_input_700s.png
701,2149,0,ocr_input_701s.png
702,2149,50,ocr_input_702s.png
703,2199,-49,ocr_input_703s.png
704,2150,0,ocr_input_704s.png
705,2150,0,ocr_input_705s.png
706,2150,3,ocr_input_706s.png
707,2153,2,ocr_input_707s.png
708,2155,0,ocr_input_708s.png
709,2155,0,ocr_input_709s.png
710,2155,0,ocr_input_710s.png
711,2155,1,ocr_input_711s.png
712,2156,2,ocr_input_712s.png
713,2158,0,ocr_input_713s.png
714,2158,1,ocr_input_714s.png
715,2159,0,ocr_input_715s.png
716,2159,0,ocr_input_716s.png
717,2159,3,ocr_input_717s.png
718,2162,1,ocr_input_718s.png
719,2163,0,ocr_input_719s.png
720,2163,0,ocr_input_720s.png
721,2163,6,ocr_input_721s.png
722,2169,-4,ocr_input_722s.png
723,2165,1,ocr_input_723s.png
724,2166,1,ocr_input_724s.png
725,2167,1,ocr_input_725s.png
726,2168,0,ocr_input_726s.png
727,2168,0,ocr_input_727s.png
728,2168,2,ocr_input_728s.png
729,2170,1,ocr_input_729s.png
730,2171,2,ocr_input_730s.png
731,2173,1,ocr_input_731s.png
732,2174,1,ocr_input_732s.png
733,2175,0,ocr_input_733s.png
734,2175,0,ocr_input_734s.png
735,2175,1,ocr_input_735s.png
736,2176,1,ocr_input_736s.png
737,2177,0,ocr_input_737s.png
738,2177,0,ocr_input_738s.png
739,2177,0,ocr_input_739s.png
740,2177,0,ocr_input_740s.png
741,2177,1,ocr_input_741s.png
742,2178,1,ocr_input_742s.png
743,2179,0,ocr_input_743s.png
744,2179,0,ocr_input_744s.png
745,2179,1,ocr_input_745s.png
746,2180,1,ocr_input_746s.png
747,2181,1,ocr_input_747s.png
748,2182,1,ocr_input_748s.png
749,2183,0,ocr_input_749s.png
750,2183,3,ocr_input_750s.png
751,2186,0,ocr_input_751s.png
752,2186,0,ocr_input_752s.png
753,2186,0,ocr_input_753s.png
754,2186,2,ocr_input_754s.png
755,2188,0,ocr_input_755s.png
756,2188,0,ocr_input_756s.png
757,2188,1,ocr_input_757s.png
758,2189,0,ocr_input_758s.png
759,2189,-1,ocr_input_759s.png
760,2188,3,ocr_input_760s.png
761,2191,0,ocr_input_761s.png
762,2191,7,ocr_input_762s.png
763,2198,-6,ocr_input_763s.png
764,2192,0,ocr_input_764s.png
765,2192,7,ocr_input_765s.png
766,2199,-5,ocr_input_766s.png
767,2194,0,ocr_input_767s.png
768,2194,0,ocr_input_768s.png
769,2194,5,ocr_input_769s.png
770,2199,-4,ocr_input_770s.png
771,2195,0,ocr_input_771s.png
772,2195,1,ocr_input_772s.png
773,2196,1,ocr_input_773s.png
774,2197,1,ocr_input_774s.png
775,2198,0,ocr_input_775s.png
776,2198,0,ocr_input_776s.png
777,2198,0,ocr_input_777s.png
778,2198,1,ocr_input_778s.png
779,2199,0,ocr_input_779s.png
780,2199,9,ocr_input_780s.png
781,2208,-5,ocr_input_781s.png
782,2203,0,ocr_input_782s.png
783,2203,0,ocr_input_783s.png
784,2203,2,ocr_input_784s.png
785,2205,1,ocr_input_785s.png
786,2206,1,ocr_input_786s.png
787,2207,0,ocr_input_787s.png
788,2207,0,ocr_input_788s.png
789,2207,0,ocr_input_789s.png
790,2207,0,ocr_input_790s.png
791,2207,0,ocr_input_791s.png
792,2207,1,ocr_input_792s.png
793,2208,0,ocr_input_793s.png
794,2208,1,ocr_input_794s.png
795,2209,0,ocr_input_795s.png
796,2209,0,ocr_input_796s.png
797,2209,0,ocr_input_797s.png
798,2209,2,ocr_input_798s.png
799,2211,1,ocr_input_799s.png
800,2212,0,ocr_input_800s.png
801,2212,1,ocr_input_801s.png
802,2213,0,ocr_input_802s.png
803,2213,1,ocr_input_803s.png
804,2214,0,ocr_input_804s.png
805,2214,0,ocr_input_805s.png
806,2214,0,ocr_input_806s.png
807,2214,2,ocr_input_807s.png
808,2216,0,ocr_input_808s.png
809,2216,0,ocr_input_809s.png
810,2216,1,ocr_input_810s.png
811,2217,2,ocr_input_811s.png
812,2219,0,ocr_input_812s.png
813,2219,0,ocr_input_813s.png
814,2219,2,ocr_input_814s.png
815,2221,0,ocr_input_815s.png
816,2221,1,ocr_input_816s.png
817,2222,0,ocr_input_817s.png
818,2222,0,ocr_input_818s.png
819,2222,1,ocr_input_819s.png
820,2223,0,ocr_input_820s.png
821,2223,0,ocr_input_821s.png
822,2223,0,ocr_input_822s.png
823,2223,1,ocr_input_823s.png
824,2224,0,ocr_input_824s.png
825,2224,0,ocr_input_825s.png
826,2224,1,ocr_input_826s.png
827,2225,1,ocr_input_827s.png
828,2226,1,ocr_input_828s.png
829,2227,0,ocr_input_829s.png
830,2227,0,ocr_input_830s.png
831,2227,0,ocr_input_831s.png
832,2227,1,ocr_input_832s.png
833,2228,3,ocr_input_833s.png
834,2231,2,ocr_input_834s.png
835,2233,-1,ocr_input_835s.png
836,2232,0,ocr_input_836s.png
837,2232,0,ocr_input_837s.png
838,2232,0,ocr_input_838s.png
839,2232,2,ocr_input_839s.png
840,2234,0,ocr_input_840s.png
841,2234,2,ocr_input_841s.png
842,2236,0,ocr_input_842s.png
843,2236,0,ocr_input_843s.png
844,2236,0,ocr_input_844s.png
845,2236,0,ocr_input_845s.png
846,2236,1,ocr_input_846s.png
847,2237,1,ocr_input_847s.png
848,2238,0,ocr_input_848s.png
849,2238,0,ocr_input_849s.png
850,2238,0,ocr_input_850s.png
851,2238,1,ocr_input_851s.png
852,2239,0,ocr_input_852s.png
853,2239,1,ocr_input_853s.png
854,2240,0,ocr_input_854s.png
855,2240,0,ocr_input_855s.png
856,2240,0,ocr_input_856s.png
857,2240,0,ocr_input_857s.png
858,2240,1,ocr_input_858s.png
859,2241,0,ocr_input_859s.png
860,2241,0,ocr_input_860s.png
861,2241,1,ocr_input_861s.png
862,2242,1,ocr_input_862s.png
863,2243,0,ocr_input_863s.png
864,2243,0,ocr_input_864s.png
865,2243,0,ocr_input_865s.png
866,2243,0,ocr_input_866s.png
867,2243,1,ocr_input_867s.png
868,2244,0,ocr_input_868s.png
869,2244,3,ocr_input_869s.png
870,2247,0,ocr_input_870s.png
871,2247,0,ocr_input_871s.png
872,2247,0,ocr_input_872s.png
873,2247,0,ocr_input_873s.png
874,2247,0,ocr_input_874s.png
875,2247,1,ocr_input_875s.png
876,2248,0,ocr_input_876s.png
877,2248,0,ocr_input_877s.png
878,2248,0,ocr_input_878s.png
879,2248,0,ocr_input_879s.png
880,2248,1,ocr_input_880s.png
881,2249,0,ocr_input_881s.png
882,2249,0,ocr_input_882s.png
883,2249,2,ocr_input_883s.png
884,2251,0,ocr_input_884s.png
885,2251,7,ocr_input_885s.png
886,2258,-6,ocr_input_886s.png
887,2252,7,ocr_input_887s.png
888,2259,-5,ocr_input_888s.png
889,2254,0,ocr_input_889s.png
890,2254,0,ocr_input_890s.png
891,2254,2,ocr_input_891s.png
892,2256,1,ocr_input_892s.png
893,2257,2,ocr_input_893s.png
894,2259,0,ocr_input_894s.png
895,2259,0,ocr_input_895s.png
896,2259,0,ocr_input_896s.png
897,2259,0,ocr_input_897s.png
898,2259,1,ocr_input_898s.png
899,2260,0,ocr_input_899s.png
900,2260,2,ocr_input_900s.png
901,2262,0,ocr_input_901s.png
902,2262,2,ocr_input_902s.png
903,2264,0,ocr_input_903s.png
904,2264,2,ocr_input_904s.png
905,2266,0,ocr_input_905s.png
906,2266,2,ocr_input_906s.png
907,2268,-1,ocr_input_907s.png
908,2267,0,ocr_input_908s.png
909,2267,0,ocr_input_909s.png
910,2267,0,ocr_input_910s.png
911,2267,0,ocr_input_911s.png
912,2267,2,ocr_input_912s.png
913,2269,1,ocr_input_913s.png
914,2270,0,ocr_input_914s.png
915,2270,0,ocr_input_915s.png
916,2270,2,ocr_input_916s.png
917,2272,0,ocr_input_917s.png
918,2272,0,ocr_input_918s.png
919,2272,1,ocr_input_919s.png
920,2273,0,ocr_input_920s.png
921,2273,6,ocr_input_921s.png
922,2279,-5,ocr_input_922s.png
923,2274,0,ocr_input_923s.png
924,2274,5,ocr_input_924s.png
925,2279,-4,ocr_input_925s.png
926,2275,0,ocr_input_926s.png
927,2275,2,ocr_input_927s.png
928,2277,2,ocr_input_928s.png
929,2279,1,ocr_input_929s.png
930,2280,0,ocr_input_930s.png
931,2280,0,ocr_input_931s.png
932,2280,1,ocr_input_932s.png
933,2281,0,ocr_input_933s.png
934,2281,0,ocr_input_934s.png
935,2281,1,ocr_input_935s.png
936,2282,0,ocr_input_936s.png
937,2282,0,ocr_input_937s.png
938,2282,0,ocr_input_938s.png
939,2282,0,ocr_input_939s.png
940,2282,0,ocr_input_940s.png
941,2282,0,ocr_input_941s.png
942,2282,6,ocr_input_942s.png
943,2288,-5,ocr_input_943s.png
944,2283,2,ocr_input_944s.png
945,2285,0,ocr_input_945s.png
946,2285,2,ocr_input_946s.png
947,2287,0,ocr_input_947s.png
948,2287,0,ocr_input_948s.png
949,2287,0,ocr_input_949s.png
950,2287,0,ocr_input_950s.png
951,2287,0,ocr_input_951s.png
952,2287,0,ocr_input_952s.png
953,2287,0,ocr_input_953s.png
954,2287,11,ocr_input_954s.png
955,2298,-6,ocr_input_955s.png
956,2292,0,ocr_input_956s.png
957,2292,0,ocr_input_957s.png
958,2292,0,ocr_input_958s.png
959,2292,0,ocr_input_959s.png
960,2292,0,ocr_input_960s.png
961,2292,0,ocr_input_961s.png
962,2292,0,ocr_input_962s.png
963,2292,0,ocr_input_963s.png
964,2292,7,ocr_input_964s.png
965,2299,0,ocr_input_965s.png
966,2299,-4,ocr_input_966s.png
967,2295,1,ocr_input_967s.png
968,2296,1,ocr_input_968s.png
969,2297,0,ocr_input_969s.png
970,2297,0,ocr_input_970s.png
971,2297,2,ocr_input_971s.png
972,2299,0,ocr_input_972s.png
973,2299,0,ocr_input_973s.png
974,2299,0,ocr_input_974s.png
975,2299,0,ocr_input_975s.png
976,2299,0,ocr_input_976s.png
977,2299,0,ocr_input_977s.png
978,2299,0,ocr_input_978s.png
979,2299,0,ocr_input_979s.png
980,2299,0,ocr_input_980s.png
981,2299,1,ocr_input_981s.png
982,2300,1,ocr_input_982s.png
983,2301,0,ocr_input_983s.png
984,2301,0,ocr_input_984s.png
985,2301,1,ocr_input_985s.png
986,2302,0,ocr_input_986s.png
987,2302,1,ocr_input_987s.png
988,2303,6,ocr_input_988s.png
989,2309,-4,ocr_input_989s.png
990,2305,0,ocr_input_990s.png
991,2305,1,ocr_input_991s.png
992,2306,0,ocr_input_992s.png
993,2306,0,ocr_input_993s.png
994,2306,0,ocr_input_994s.png
995,2306,2,ocr_input_995s.png
996,2308,0,ocr_input_996s.png
997,2308,0,ocr_input_997s.png
998,2308,1,ocr_input_998s.png
999,2309,0,ocr_input_999s.png
1000,2309,0,ocr_input_1000s.png
1001,2309,0,ocr_input_1001s.png
1002,2309,0,ocr_input_1002s.png
1003,2309,1,ocr_input_1003s.png
1004,2310,0,ocr_input_1004s.png
1005,2310,1,ocr_input_1005s.png
1006,2311,0,ocr_input_1006s.png
1007,2311,2,ocr_input_1007s.png
1008,2313,6,ocr_input_1008s.png
1009,2319,-3,ocr_input_1009s.png
1010,2316,1,ocr_input_1010s.png
1011,2317,1,ocr_input_1011s.png
1012,2318,0,ocr_input_1012s.png
1013,2318,0,ocr_input_1013s.png
1014,2318,0,ocr_input_1014s.png
1015,2318,0,ocr_input_1015s.png
1016,2318,1,ocr_input_1016s.png
1017,2319,0,ocr_input_1017s.png
1018,2319,0,ocr_input_1018s.png
1019,2319,1,ocr_input_1019s.png
1020,2320,0,ocr_input_1020s.png
1021,2320,0,ocr_input_1021s.png
