------------------------------------------------------------
 Electrostatic Potential
------------------------------------------------------------
Position (um), Potential (V)
                   0,                    0
      0.487971470245, -4.1721999993749e-08
      0.951544366978, -8.13580000036396e-08
       1.39193861887, -1.1901200000497e-07
       1.81031315818, -1.54784000006014e-07
       2.20776897051, -1.88767000003365e-07
       2.58535199223, -2.21051000004469e-07
       2.94405586287, -2.51719999982969e-07
       3.28482453997, -2.80855999984508e-07
       3.60855478322, -3.08535999998805e-07
        3.9160985143, -3.34831000009528e-07
       4.20826505883, -3.59812000000348e-07
       4.48582327613, -3.83542999998765e-07
       4.74950358257, -4.06088000004523e-07
       4.99999987369, -4.27505999989197e-07
       5.25024593471, -4.48901999988705e-07
       5.48797969268, -4.6922899998858e-07
       5.71382676274, -4.88539000004229e-07
       5.92838147931, -5.06883999995544e-07
       6.13220846005, -5.24311000005273e-07
       6.32584409175, -5.40867999998529e-07
       6.50979794186, -5.56595999984255e-07
       6.68455409947, -5.71537999982663e-07
        6.8505724492, -5.85731999985795e-07
       7.00828988145, -5.99216999991325e-07
       7.15812144208, -6.12028000002152e-07
       7.30046142468, -6.24197999982146e-07
       7.43568440815, -6.35760000006202e-07
       7.56414624244, -6.46742999987904e-07
       7.68618498502, -6.57177999990877e-07
       7.80212179047, -6.67089999989434e-07
       7.91226175565, -6.76507000002546e-07
       8.01689472257, -6.85452999998892e-07
       8.11629604115, -6.93952000002662e-07
       8.21072729379, -7.02025999999023e-07
       8.30043698381, -7.09695999995263e-07
       8.38566118932, -7.16981999993038e-07
       8.46662418456, -7.23903999994002e-07
       8.54353903003, -7.30479999988543e-07
       8.61660813323, -7.36726999989168e-07
       8.68602378128, -7.42661000002753e-07
       8.75196864691, -7.48298999986297e-07
       8.81461626927, -7.53653999985282e-07
       8.87413151051, -7.58742000006585e-07
       8.93067098969, -7.63575999984667e-07
       8.98438349491, -7.68167000009257e-07
       9.03541037487, -7.72528999992694e-07
       9.08388591083, -7.76672999996952e-07
       9.12993766999, -7.80608999995103e-07
       9.17368684119, -7.8434899999924e-07
       9.21524855383, -7.87900999998925e-07
       9.25473218085, -7.91276000000618e-07
       9.29224162651, -7.94481999993879e-07
       9.32787559988, -7.97526999996023e-07
       9.36172787459, -8.00420000002244e-07
       9.39388753557, -8.03166999990834e-07
       9.42443921349, -8.0577100000645e-07
       9.45346330752, -8.08229999982313e-07
       9.48103619685, -8.10517999993987e-07
       9.50723044171, -8.12547999995417e-07
       9.53211497433, -8.14072999982818e-07
       9.55575528031, -8.1443999999653e-07
         9.578213571, -8.12035999997462e-07
       9.59954894715, -8.03074999999875e-07
        9.6198175545, -7.79095999992041e-07
       9.63907273148, -7.22049000007052e-07
       9.65736514961, -5.95083999993529e-07
