------------------------------------------------------------
 Efn - quasi Fermi level for electrons
------------------------------------------------------------
Position (um) (#0), Energy (eV) (#0)
                   0,                  0.2
      0.487971470245,       0.199999999885
      0.951544366978,       0.199999999775
       1.39193861887,       0.199999999671
       1.81031315818,       0.199999999571
       2.20776897051,       0.199999999474
       2.58535199223,       0.199999999376
       2.94405586287,        0.19999999927
       3.28482453997,       0.199999999132
       3.60855478322,       0.199999998917
        3.9160985143,        0.19999999852
       4.20826505883,       0.199999997726
       4.48582327613,       0.199999996103
       4.74950358257,        0.19999999282
       4.99999987369,       0.199999986349
       5.25024593471,       0.199999973169
       5.48797969268,        0.19999994789
       5.71382676274,       0.199999901013
       5.92838147931,       0.199999816832
       6.13220846005,       0.199999670248
       6.32584409175,       0.199999422409
       6.50979794186,       0.199999014996
       6.68455409947,       0.199998363003
        6.8505724492,       0.199997345962
       7.00828988145,       0.199995797689
       7.15812144208,        0.19999349478
       7.30046142468,       0.199990144261
       7.43568440815,       0.199985370938
       7.56414624244,       0.199978705153
       7.68618498502,       0.199969571724
       7.80212179047,       0.199957280878
       7.91226175565,       0.199941021953
       8.01689472257,       0.199919860515
       8.11629604115,        0.19989273938
       8.21072729379,       0.199858483773
       8.30043698381,       0.199815810641
       8.38566118932,       0.199763341867
       8.46662418456,       0.199699620888
       8.54353903003,        0.19962313207
       8.61660813323,       0.199532322011
       8.68602378128,       0.199425621926
       8.75196864691,       0.199301470217
       8.81461626927,       0.199158334408
       8.87413151051,       0.198994731724
       8.93067098969,       0.198809247693
       8.98438349491,       0.198600552346
       9.03541037487,       0.198367413683
       9.08388591083,       0.198108708292
       9.12993766999,       0.197823429061
       9.17368684119,       0.197510690106
       9.21524855383,       0.197169729077
       9.25473218085,       0.196799907089
       9.29224162651,       0.196400706574
       9.32787559988,       0.195971727344
       9.36172787459,        0.19551268119
       9.39388753557,       0.195023385317
       9.42443921349,       0.194503754895
       9.45346330752,       0.193953794985
       9.48103619685,       0.193373592077
       9.50723044171,       0.192763305424
       9.53211497433,       0.192123158351
       9.55575528031,       0.191453429657
         9.578213571,        0.19075444524
       9.59954894715,       0.190026570002
        9.6198175545,       0.189270200116
       9.63907273148,       0.188485755666
       9.65736514961,       0.187673673714
       9.67474294683,       0.186834401773
       9.69125185419,       0.185968391699
       9.70693531618,       0.185076093982
       9.72183460508,       0.184157952417
       9.73598892953,       0.183214399123
       9.74943553775,       0.182245849881
       9.76220981557,       0.181252699763
       9.77434537949,       0.180235318987
       9.78587416522,       0.179194048991
       9.79682651166,       0.178129198656
       9.80723124078,       0.177041040635
       9.81711573345,       0.175929807758
       9.82650600148,       0.174795689439
       9.83542675611,       0.173638828046
       9.84390147301,       0.172459315172
       9.85195245406,        0.17125718775
       9.85960088606,       0.170032423947
       9.86686689646,        0.16878493876
       9.87376960634,       0.167514579245
       9.88032718072,       0.166221119308
       9.88655687639,       0.164904253961
       9.89247508728,       0.163563592995
       9.89809738761,       0.162198654006
       9.90343857294,       0.160808854782
       9.90851269899,        0.15939350511
       9.91333311875,       0.157951798222
       9.91791251751,       0.156482802228
       9.92226294634,       0.154985452218
       9.92639585373,       0.153458543975
       9.93032211574,       0.151900730754
       9.93405206466,       0.150310525048
       9.93759551613,       0.148686307853
       9.94096179503,       0.147026348518
       9.94415975998,       0.145328838683
       9.94719782668,       0.143591944005
       9.95008399005,        0.14181387691
       9.95282584525,       0.139992992202
       9.95543060769,       0.138127904441
       9.95790513201,       0.136217620959
       9.96025593011,       0.134261676909
       9.96248918831,       0.132260248808
        9.9646107836,       0.130214212207
       9.96662629912,       0.128125100524
       9.96854103887,       0.125994921872
       9.97036004163,       0.123825806771
       9.97208809425,       0.121619499529
       9.97372974424,       0.119376770355
       9.97528931173,       0.117096899826
       9.97677090085,       0.114777438671
       9.97817841051,        0.11241443039
       9.97951554469,       0.110003176621
       9.98078582215,       0.107539450551
       9.98199258575,       0.105020899939
       9.98313901117,       0.102448312457
       9.98422811531,      0.0998264703983
       9.98526276425,      0.0971644565738
       9.98624568074,      0.0944754157398
        9.9871794514,      0.0917758747686
       9.98806653354,      0.0890847679853
       9.98890926156,      0.0864223155753
       9.98970985319,      0.0838088828013
       9.99047041523,       0.081263920617
       9.99119294917,      0.0788050613169
       9.99187935642,       0.076447418046
        9.9925314433,      0.0742031140495
       9.99315092584,      0.0720810460624
       9.99373943425,      0.0700868667237
       9.99429851724,        0.06822315464
       9.99482964608,      0.0664897293047
       9.99533421848,      0.0648840625754
       9.99581356226,      0.0634017389357
       9.99626893885,       0.062036922373
       9.99670154661,      0.0607827966732
       9.99711252398,      0.0596319563349
       9.99750295249,      0.0585767353845
       9.99787385957,      0.0576094699254
       9.99822622129,      0.0567226966732
       9.99856096493,      0.0559092939097
       9.99887897139,       0.055162573511
       9.99918107752,      0.0544763334025
       9.99946807835,      0.0538448794416
       9.99974072913,      0.0532630247613
       9.99999974738,       0.052725427721
       10.0000001659,      0.0527245804707
       10.0000006305,      0.0527236509152
       10.0000011463,      0.0527226191933
       10.0000017187,      0.0527214740864
       10.0000023541,      0.0527202031462
       10.0000030594,      0.0527187925609
       10.0000038423,      0.0527172270064
       10.0000047113,      0.0527154894811
       10.0000056759,      0.0527135611239
       10.0000067466,       0.052711421012
       10.0000079351,      0.0527090459369
       10.0000092543,      0.0527064101564
       10.0000107186,      0.0527034851212
        10.000012344,       0.052700239171
       10.0000141482,      0.0526966371991
       10.0000161508,      0.0526926402824
       10.0000183738,      0.0526882052712
       10.0000208413,      0.0526832843371
       10.0000235801,      0.0526778244747
