------------------------------------------------------------
 Electrostatic Potential
------------------------------------------------------------
Position (um), Potential (V)
                   0,                    0
      0.487971470245, 1.15000009515143e-10
      0.951544366978, 2.25000018616583e-10
       1.39193861887, 3.29000049426043e-10
       1.81031315818, 4.27999968799497e-10
       2.20776897051, 5.21999998781553e-10
       2.58535199223, 6.11000028349906e-10
       2.94405586287, 6.96000035382838e-10
       3.28482453997, 7.76000042002067e-10
       3.60855478322, 8.53000003964155e-10
        3.9160985143, 9.24999965512541e-10
       4.20826505883, 9.93999993426087e-10
       4.48582327613, 1.05999997668249e-09
       4.74950358257, 1.12200004842578e-09
       4.99999987369, 1.18099996448962e-09
       5.25024593471, 1.24099996945404e-09
       5.48797969268, 1.29700006290534e-09
       5.71382676274,  1.3500000006772e-09
       5.92838147931,  1.4009999826925e-09
       6.13220846005, 1.44900003107296e-09
       6.32584409175, 1.49500001267455e-09
       6.50979794186, 1.53800006064131e-09
       6.68455409947,  1.5790000418292e-09
        6.8505724492, 1.61900004513882e-09
       7.00828988145, 1.65600000379129e-09
       7.15812144208,  1.6910000066872e-09
       7.30046142468, 1.72500003170484e-09
       7.43568440815, 1.75699998994361e-09
       7.56414624244, 1.78699999242582e-09
       7.68618498502, 1.81600001702975e-09
       7.80212179047,  1.8440000637554e-09
       7.91226175565, 1.87000004370219e-09
       8.01689472257, 1.89399995687012e-09
       8.11629604115, 1.91799998106035e-09
       8.21072729379, 1.94000004949402e-09
       8.30043698381,  1.9610000290271e-09
       8.38566118932, 1.98100003068191e-09
       8.46662418456, 2.00100003233672e-09
       8.54353903003, 2.01899996721266e-09
       8.61660813323, 2.03600003523263e-09
       8.68602378128, 2.05200001435202e-09
       8.75196864691,  2.0679999934714e-09
       8.81461626927, 2.08299999471251e-09
       8.87413151051, 2.09700001807533e-09
       8.93067098969, 2.11000006355988e-09
       8.98438349491, 2.12299999802212e-09
       9.03541037487, 2.13499995460609e-09
       9.08388591083, 2.14600004433407e-09
       9.12993766999, 2.15700002303976e-09
       9.17368684119, 2.16800000174544e-09
       9.21524855383, 2.17700002469456e-09
       9.25473218085, 2.18700002552197e-09
       9.29224162651, 2.19600004847109e-09
       9.32787559988, 2.20399998251963e-09
       9.36172787459, 2.21200002759048e-09
       9.39388753557, 2.21999996163902e-09
       9.42443921349, 2.22700002883158e-09
       9.45346330752, 2.23399998500184e-09
       9.48103619685, 2.23999996329383e-09
       9.50723044171, 2.24600005260811e-09
       9.53211497433, 2.25200003090009e-09
       9.55575528031, 2.25800000919207e-09
         9.578213571, 2.26300000960578e-09
       9.59954894715, 2.26800001001948e-09
        9.6198175545, 2.27300001043318e-09
       9.63907273148, 2.27800001084688e-09
