------------------------------------------------------------
 Electrostatic Potential
------------------------------------------------------------
Position (um), Potential (V)
       10.0001427241,    0.390327197922299
       10.0001588701,    0.390431475068655
       10.0001966857,     0.39067564813688
       10.0002187675,    0.390818193491907
       10.0002432783,    0.390976388190479
       10.0002704852,    0.391151945963892
        10.000300685,    0.391346769460535
       10.0003342066,    0.391562965049867
       10.0003714157,    0.391802872300467
       10.0004127178,    0.392069082290119
       10.0004585631,    0.392364467922104
       10.0005094514,    0.392692213932083
       10.0005659374,    0.393055849096189
       10.0006286369,    0.393459283771141
       10.0006982333,    0.393906848793563
       10.0007754853,    0.394403341395796
        10.000861235,    0.394954072823603
       10.0009564173,    0.395564923238198
       10.0010620695,    0.396242396587444
       10.0011793435,    0.396993690536981
       10.0013095176,    0.397826761827818
       10.0014540109,    0.398750405831507
       10.0016143985,    0.399774338179455
       10.0017924287,     0.40090928543828
       10.0019900422,    0.402167083935639
       10.0022093932,    0.403560785009937
       10.0024528728,    0.405104767898228
       10.0027231351,    0.406814861151369
       10.0030231263,    0.408708472432342
       10.0033561166,    0.410804722928229
       10.0037257358,    0.413124588988557
        10.004136013,    0.415691049683416
       10.0045914208,    0.418529238076159
       10.0050969235,    0.421666587330456
       10.0056580314,    0.425132977668275
       10.0062808612,    0.428960875313863
       10.0069722023,    0.433185451402974
       10.0077395909,    0.437844679282231
       10.0085913923,    0.442979396159779
       10.0095368917,    0.448633310752654
       10.0105863962,    0.454852948269862
       10.0117513461,    0.461687490647732
       10.0130444406,    0.469188504610639
       10.0144797754,    0.477409496039298
        10.016072997,    0.486405261363394
        10.017841473,    0.496230960931528
       10.0198044814,    0.506940844411964
       10.0219834207,    0.518586530782429
       10.0244020433,    0.531214724220747
       10.0270867145,      0.5448642151006
       10.0300666994,    0.559561977487109
       10.0333744827,    0.575318141034776
       10.0370461221,    0.592119535550578
       10.0411216419,    0.609921464594877
       10.0456454689,    0.628637254334709
       10.0506669168,    0.648125035079983
        10.056240724,    0.668171072599973
         10.06242765,     0.68846880387862
       10.0692951379,    0.708592538039761
       10.0769180494,    0.727964528961119
       10.0853794812,    0.745813826554169
       10.0947716705,    0.761124931015427
       10.1051970006,    0.772573816033078
        10.116769117,    0.778448308578638
       10.1296141662,    0.778809642940611
       10.1438721708,    0.778809642940611
        10.159698556,    0.778809642940611
       10.1772658435,    0.778809642940611
       10.1967655326,    0.778809642940611
       10.2184101876,    0.778809642940611
       10.2424357545,    0.778809642940611
       10.2691041339,    0.778809642940611
        10.298706035,    0.778809642940611
       10.3315641452,    0.778809642940611
       10.3680366475,    0.778809642940611
       10.4085211251,    0.778809642940611
       10.4534588952,    0.778809642940611
         10.50333982,    0.778809642940611
       10.5587076465,    0.778809642940611
        10.620165934,    0.778809642940611
       10.6883846331,    0.778809642940611
       10.7641073891,    0.778809642940611
       10.8481596482,    0.778809642940611
       10.9414576559,    0.778809642940611
       11.0450184444,    0.778809642940611
       11.1599709196,    0.778809642940611
       11.2875681671,    0.778809642940611
       11.4292011119,    0.778809642940611
       11.5864136805,    0.778809642940611
       11.7609196318,    0.778809642940611
       11.9546212376,    0.778809642940611
       12.1696300201,    0.778809642940611
       12.4082897686,    0.778809642940611
       12.6732020895,    0.778809642940611
       12.9672547657,    0.778809642940611
       13.2936532363,    0.778809642940611
       13.6559555387,    0.778809642940611
       14.0581110943,    0.778809642940611
        14.504503761,    0.778809642940611
       14.9999996211,    0.778809642940611
       15.2317110533,    0.778809642940611
       15.4750080571,    0.778809642940611
       15.7304699111,    0.778809642940611
       15.9987048577,    0.778809642940611
       16.2803515518,    0.778809642940611
       16.5760805805,    0.778809642940611
       16.8865960607,    0.778809642940611
       17.2126373148,    0.778809642940611
       17.5549806317,    0.778809642940611
       17.9144411144,    0.778809642940611
       18.2918746213,    0.778809642940611
       18.6881798035,    0.778809642940611
       19.1043002448,    0.778809642940611
       19.5412267082,    0.778809642940611
       19.9999994948,    0.778809642940611

