------------------------------------------------------------
 p - Hole Density
------------------------------------------------------------
Position (um), Charge Density (/cm3)
       4.20826505883,        2835.82225569
       4.48582327613,        2835.82225569
       4.74950358257,        2835.82225569
       4.99999987369,        2835.82225569
       5.25024593471,        2835.82225569
       5.48797969268,        2835.82225569
       5.71382676274,        2835.82225569
       5.92838147931,        2835.82225569
       6.13220846005,        2835.82225569
       6.32584409175,        2835.82225569
       6.50979794186,        2835.82225569
       6.68455409947,        2835.82225569
        6.8505724492,        2835.82225569
       7.00828988145,        2835.82225569
       7.15812144208,        2835.82225569
       7.30046142468,        2835.82225569
       7.43568440815,        2835.82225569
       7.56414624244,        2835.82225569
       7.68618498502,        2835.82225569
       7.80212179047,        2835.82225569
       7.91226175565,        2835.82225569
       8.01689472257,        2835.82225569
       8.11629604115,        2835.82225569
       8.21072729379,        2835.82225569
       8.30043698381,        2835.82225569
       8.38566118932,        2835.82225569
       8.46662418456,        2835.82225569
       8.54353903003,        2835.82225569
       8.61660813323,        2835.82225569
       8.68602378128,        2835.82225569
       8.75196864691,        2835.82225569
       8.81461626927,        2835.82225569
       8.87413151051,        2835.82225569
       8.93067098969,        2835.82225569
       8.98438349491,        2835.82225569
       9.03541037487,        2835.82225569
       9.08388591083,        2835.82225569
       9.12993766999,        2835.82225569
       9.17368684119,        2835.82225569
       9.21524855383,        2835.82225569
       9.25473218085,         2835.8222557
       9.29224162651,         2835.8222557
       9.32787559988,        2835.82225574
       9.36172787459,        2835.82225587
       9.39388753557,        2835.82225639
       9.42443921349,        2835.82225825
       9.45346330752,         2835.8222646
       9.48103619685,        2835.82228507
       9.50723044171,        2835.82234745
       9.53211497433,        2835.82252777
       9.55575528031,        2835.82302306
         9.578213571,        2835.82431822
       9.59954894715,          2835.827549
        9.6198175545,        2835.83525153
       9.63907273148,        2835.85283525
       9.65736514961,        2835.89134159
       9.67474294683,        2835.97237603
       9.69125185419,        2836.13653898
       9.70693531618,        2836.45722562
       9.72183460508,        2837.06228844
       9.73598892953,        2838.16670143
       9.74943553775,        2840.11995822
       9.76220981557,        2843.47241239
       9.77434537949,        2849.06512242
       9.78587416522,        2858.14813036
       9.79682651166,        2872.53285452
       9.80723124078,        2894.78613269
       9.81711573345,        2928.47758107
