-4.807380381585E+02   1.174558520547E+03  -1.655296558706E+03
-4.783473824295E+02   1.174511837100E+03  -1.652859219529E+03
-4.861089283626E+02   1.164649843219E+03  -1.650758771581E+03
-5.025191505459E+02   1.147142121391E+03  -1.649661271937E+03
-5.249807275785E+02   1.124940024807E+03  -1.649920752385E+03
-5.504612598304E+02   1.101058447539E+03  -1.651519707369E+03
-5.760513525624E+02   1.078158510910E+03  -1.654209863472E+03
-5.993747856550E+02   1.058326380228E+03  -1.657701165883E+03
-6.186117205118E+02   1.043055507083E+03  -1.661667227595E+03
-6.325907061049E+02   1.033402035958E+03  -1.665992742062E+03
-6.406583353752E+02   1.030088322969E+03  -1.670746658344E+03
-6.426591389581E+02   1.033408807259E+03  -1.676067946217E+03
-6.388771240065E+02   1.043023789317E+03  -1.681900913323E+03
-6.300774654394E+02   1.057813662221E+03  -1.687891127660E+03
-6.174509195487E+02   1.075908914383E+03  -1.693359833931E+03
-6.026255068397E+02   1.094915819774E+03  -1.697541326614E+03
-5.874985535330E+02   1.112282955316E+03  -1.699781508849E+03
-5.740128335944E+02   1.125710373376E+03  -1.699723206971E+03
-5.638355556203E+02   1.133502253685E+03  -1.697337809305E+03
-5.580352447383E+02   1.134823104469E+03  -1.692858349207E+03
-5.568847673720E+02   1.129879835441E+03  -1.686764602813E+03
-5.598381741460E+02   1.119977683093E+03  -1.679815857239E+03
-5.657304360072E+02   1.107265717871E+03  -1.672996153878E+03
-5.730921642990E+02   1.094090644905E+03  -1.667182809204E+03
-5.804740664687E+02   1.082270925580E+03  -1.662744992048E+03
-5.866300677083E+02   1.072810194825E+03  -1.659440262534E+03
-5.906151010883E+02   1.066187203722E+03  -1.656802304810E+03
-5.917873626042E+02   1.062799219988E+03  -1.654586582592E+03
-5.897963259730E+02   1.063076802052E+03  -1.652873128025E+03
-5.846504186068E+02   1.067221713822E+03  -1.651872132429E+03
-5.766985363299E+02   1.074912068804E+03  -1.651610605133E+03
-5.666315286274E+02   1.085280328179E+03  -1.651911856807E+03
-5.554750494856E+02   1.097123180465E+03  -1.652598229950E+03
-5.444888867712E+02   1.109093174622E+03  -1.653582061394E+03
-5.350380469113E+02   1.119757607244E+03  -1.654795654156E+03
-5.284379579876E+02   1.127639693917E+03  -1.656077651904E+03
-5.256964775060E+02   1.131421008039E+03  -1.657117485545E+03
-5.273341525789E+02   1.130343630967E+03  -1.657677783546E+03
-5.332118437988E+02   1.124574292054E+03  -1.657786135853E+03
-5.425916705639E+02   1.115164613955E+03  -1.657756284519E+03
-5.543038735069E+02   1.103591808471E+03  -1.657895681978E+03
-5.669891532911E+02   1.091282786716E+03  -1.658271940007E+03
-5.792772399366E+02   1.079430294862E+03  -1.658707534799E+03
-5.899393423757E+02   1.069123846456E+03  -1.659063188831E+03
-5.979935851053E+02   1.061603175979E+03  -1.659596761084E+03
-6.027592836866E+02   1.058247474996E+03  -1.661006758682E+03
-6.039487403907E+02   1.060026486394E+03  -1.663975226785E+03
-6.017384008541E+02   1.066744979899E+03  -1.668483380754E+03
-5.967164849940E+02   1.076864750073E+03  -1.673581235067E+03
-5.898458412382E+02   1.088166783923E+03  -1.678012625161E+03
-5.822502325408E+02   1.098622120834E+03  -1.680872353375E+03
-5.750466685576E+02   1.106845147330E+03  -1.681891815887E+03
-5.691792083774E+02   1.112126415820E+03  -1.681305624197E+03
-5.652871825353E+02   1.114318052799E+03  -1.679605235334E+03
-5.636806551406E+02   1.113713381270E+03  -1.677394036410E+03
-5.643009128834E+02   1.110916870750E+03  -1.675217783633E+03
-5.668447029731E+02   1.106682767698E+03  -1.673527470671E+03
-5.708295510825E+02   1.101744796488E+03  -1.672574347571E+03
-5.757048051465E+02   1.096686889053E+03  -1.672391694199E+03
-5.809110063346E+02   1.091893391605E+03  -1.672804397940E+03
-5.859219097268E+02   1.087604195000E+03  -1.673526104727E+03
-5.903053589843E+02   1.084087034618E+03  -1.674392393602E+03
-5.936844343508E+02   1.081849116621E+03  -1.675533550972E+03
-5.958466007317E+02   1.081651543389E+03  -1.677498144121E+03
-5.967777966310E+02   1.084105654447E+03  -1.680883451078E+03
-5.967211496630E+02   1.089062716223E+03  -1.685783865886E+03
-5.961777654266E+02   1.095398763093E+03  -1.691576528519E+03
-5.958014726364E+02   1.101417681703E+03  -1.697219154339E+03
-5.962252454616E+02   1.105471024786E+03  -1.701696270248E+03
-5.978919094479E+02   1.106425073071E+03  -1.704316982519E+03
-6.009104679570E+02   1.103919979718E+03  -1.704830447675E+03
-6.049951676411E+02   1.098403192334E+03  -1.703398359975E+03
-6.095697227017E+02   1.090892167596E+03  -1.700461890297E+03
-6.138532632614E+02   1.082612996809E+03  -1.696466260070E+03
-6.170078247681E+02   1.074811436268E+03  -1.691819261036E+03
-6.182721430317E+02   1.068790878012E+03  -1.687063021044E+03
-6.170643376974E+02   1.065904783469E+03  -1.682969121167E+03
-6.130787419353E+02   1.067264770150E+03  -1.680343512086E+03
-6.064030223857E+02   1.073256174330E+03  -1.679659196716E+03
-5.975408748160E+02   1.083232983219E+03  -1.680773858035E+03
-5.874294107366E+02   1.095665875555E+03  -1.683095286291E+03
-5.773260302899E+02   1.108593127363E+03  -1.685919157653E+03
-5.686588952605E+02   1.120026125388E+03  -1.688685020648E+03
-5.627797857541E+02   1.128187771545E+03  -1.690967557299E+03
-5.607053897898E+02   1.131711233806E+03  -1.692416623596E+03
-5.629045143052E+02   1.129886457111E+03  -1.692790971416E+03
-5.691429480881E+02   1.122852863534E+03  -1.691995811622E+03
