-5.750020479021E+02   1.075143377865E+03  -1.650145425767E+03
-5.750163838020E+02   1.076791843807E+03  -1.651808227609E+03
-5.750550383267E+02   1.081257984801E+03  -1.656313023128E+03
-5.751116165179E+02   1.088216449546E+03  -1.663328066064E+03
-5.751804856636E+02   1.097002540947E+03  -1.672183026611E+03
-5.752427057858E+02   1.106439952837E+03  -1.681682658623E+03
-5.752969982309E+02   1.114620188642E+03  -1.689917186873E+03
-5.753684494057E+02   1.118775027322E+03  -1.694143476728E+03
-5.754114882108E+02   1.115565487416E+03  -1.690976975626E+03
-5.754350694422E+02   1.101948158094E+03  -1.677383227536E+03
-5.754555700636E+02   1.076027393718E+03  -1.651482963782E+03
-5.754773197116E+02   1.038141170551E+03  -1.613618490263E+03
-5.754821293244E+02   9.936593485203E+02  -1.569141477845E+03
-5.754864229459E+02   9.537965203854E+02  -1.529282943331E+03
-5.754945997368E+02   9.294460921702E+02  -1.504940691907E+03
-5.754943699283E+02   9.241540504395E+02  -1.499648420368E+03
-5.755072076968E+02   9.342858912684E+02  -1.509793098965E+03
-5.755057019556E+02   9.533058374052E+02  -1.528811539361E+03
-5.755108361975E+02   9.753274400251E+02  -1.550838276223E+03
-5.755108427420E+02   9.967162421168E+02  -1.572227084859E+03
-5.755144296177E+02   1.015331331740E+03  -1.590845761358E+03
-5.755210861964E+02   1.029868581265E+03  -1.605389667462E+03
-5.755287590776E+02   1.039924548829E+03  -1.615453307907E+03
-5.755251590776E+02   1.046676373150E+03  -1.622201532228E+03
-5.755292653887E+02   1.052284101163E+03  -1.627813366551E+03
-5.755274788782E+02   1.055927294975E+03  -1.631454773853E+03
-5.755238834590E+02   1.057331650833E+03  -1.632855534292E+03
-5.755208246966E+02   1.058120991341E+03  -1.633641816037E+03
-5.755241525533E+02   1.057535703577E+03  -1.633059856131E+03
-5.755284693840E+02   1.056365430054E+03  -1.631893899438E+03
-5.755310303391E+02   1.058924418716E+03  -1.634455449055E+03
-5.755218528281E+02   1.064803265221E+03  -1.640325118050E+03
-5.755134239040E+02   1.068613422915E+03  -1.644126846819E+03
-5.755059918537E+02   1.067388786262E+03  -1.642894778115E+03
-5.755000935108E+02   1.062175960996E+03  -1.637676054507E+03
-5.754880512355E+02   1.055123052125E+03  -1.630611103361E+03
-5.754880114870E+02   1.049366211572E+03  -1.624854223059E+03
-5.754854665268E+02   1.051036924327E+03  -1.626522390854E+03
-5.754893883488E+02   1.057784814114E+03  -1.633274202463E+03
-5.754885770197E+02   1.060060192667E+03  -1.635548769687E+03
-5.754972473798E+02   1.061987533082E+03  -1.637484780462E+03
-5.755026516025E+02   1.067589959200E+03  -1.643092610803E+03
-5.755080462823E+02   1.072992672192E+03  -1.648500718474E+03
-5.755034340829E+02   1.075178730712E+03  -1.650682164795E+03
-5.755118424303E+02   1.075311401003E+03  -1.650823243433E+03
-5.754980047090E+02   1.078503473298E+03  -1.654001478007E+03
-5.754744886519E+02   1.086463498731E+03  -1.661937987383E+03
-5.754635306927E+02   1.093463085874E+03  -1.668926616567E+03
-5.754627465041E+02   1.092300420475E+03  -1.667763166980E+03
-5.754555482239E+02   1.084136194760E+03  -1.659591742984E+03
-5.754550183930E+02   1.073543368806E+03  -1.648998387200E+03
