------------------------------------------------------------
 Electrostatic Potential
------------------------------------------------------------
Position (um), Potential (V)
       10.0006286369,   0.0818867020247166
       10.0006982333,   0.0825138184198587
       10.0007754853,   0.0832096130354917
        10.000861235,   0.0839815696465764
       10.0009564173,   0.0848379803577276
       10.0010620695,    0.085788025241437
       10.0011793435,   0.0868418737438593
       10.0013095176,   0.0880107804852004
       10.0014540109,   0.0893072019653667
       10.0016143985,   0.0907449174076576
       10.0017924287,   0.0923391638083317
       10.0019900422,   0.0941067842963811
       10.0022093932,   0.0960663878190464
       10.0024528728,   0.0982385223992264
       10.0027231351,    0.100645863885889
       10.0030231263,    0.103313420827329
       10.0033561166,    0.106268751181758
       10.0037257358,    0.109542195799942
        10.004136013,    0.113167128405065
       10.0045914208,    0.117180220896834
       10.0050969235,    0.121621713809404
       10.0056580314,    0.126535703357656
       10.0062808612,    0.131970436206804
       10.0069722023,    0.137978599428624
       10.0077395909,    0.144617608971008
       10.0085913923,    0.151949883633939
       10.0095368917,    0.160043086971289
       10.0105863962,    0.168970335423127
       10.0117513461,    0.178810325693346
       10.0130444406,    0.189647387103124
       10.0144797754,    0.201571390952724
        10.016072997,    0.214677499991827
        10.017841473,    0.229065681145541
       10.0198044814,    0.244839919289158
       10.0219834207,    0.262107039273841
       10.0244020433,    0.280975023964603
       10.0270867145,    0.301550683428773
       10.0300666994,    0.323936492603336
       10.0333744827,    0.348226388243109
       10.0370461221,    0.374500225218619
       10.0411216419,    0.402816565563467
       10.0456454689,    0.433203351903667
       10.0506669168,    0.465645938694752
        10.056240724,    0.500071811005575
         10.06242765,    0.536331158922681
       10.0692951379,    0.574172287655709
       10.0769180494,    0.613210586373848
       10.0853794812,    0.652889485711623
       10.0947716705,    0.692431448114685
       10.1051970006,    0.730776585388403
        10.116769117,    0.766505917909815
       10.1296141662,    0.797745589218721
       10.1438721708,    0.822047480626609
        10.159698556,     0.83624059766657
       10.1772658435,    0.838314650961805
       10.1967655326,    0.838314650961805
       10.2184101876,    0.838314650961805
       10.2424357545,    0.838314650961805
       10.2691041339,    0.838314650961805
        10.298706035,    0.838314650961805
       10.3315641452,    0.838314650961805
       10.3680366475,    0.838314650961805
       10.4085211251,    0.838314650961805
       10.4534588952,    0.838314650961805
         10.50333982,    0.838314650961805
       10.5587076465,    0.838314650961805
        10.620165934,    0.838314650961805
       10.6883846331,    0.838314650961805
       10.7641073891,    0.838314650961805
       10.8481596482,    0.838314650961805
       10.9414576559,    0.838314650961805
       11.0450184444,    0.838314650961805
       11.1599709196,    0.838314650961805
       11.2875681671,    0.838314650961805
       11.4292011119,    0.838314650961805
       11.5864136805,    0.838314650961805
       11.7609196318,    0.838314650961805
       11.9546212376,    0.838314650961805
       12.1696300201,    0.838314650961805
       12.4082897686,    0.838314650961805
       12.6732020895,    0.838314650961805
       12.9672547657,    0.838314650961805
       13.2936532363,    0.838314650961805
       13.6559555387,    0.838314650961805
       14.0581110943,    0.838314650961805
        14.504503761,    0.838314650961805
       14.9999996211,    0.838314650961805
       15.2317110533,    0.838314650961805
       15.4750080571,    0.838314650961805
       15.7304699111,    0.838314650961805
       15.9987048577,    0.838314650961805
       16.2803515518,    0.838314650961805
       16.5760805805,    0.838314650961805
       16.8865960607,    0.838314650961805
       17.2126373148,    0.838314650961805
       17.5549806317,    0.838314650961805
       17.9144411144,    0.838314650961805
       18.2918746213,    0.838314650961805
       18.6881798035,    0.838314650961805
       19.1043002448,    0.838314650961805
       19.5412267082,    0.838314650961805
       19.9999994948,    0.838314650961805

